guid,text,tag,img_path
394,"Yes, Johnny Rotten is a Gooner. Your argument is invalid, Spud fans. #COYG #FOYS #ArsenalFC ##Atid 
",positive,data/394.jpg
454,"@dukecoachdj wolves rarely leave the pack unless exiled or ostracized #LoboTough 
",negative,data/454.jpg
1047,"@MattBetzold is on weight @TeamAlphaMale and ready to weigh in #Stumped @MartinKampmann @UrijahFaber #titlefight 
",positive,data/1047.jpg
1122,"In the #bleak #midwinter #evergreen & #deciduous (2) 
",negative,data/1122.jpg
1675,"@CarsonKressley Totally No Buzzer's #Remorse necessary when you win big like this! @TheChaseUSA @CameronMathison 
",positive,data/1675.jpg
909,"Thanks @BarackObama , now the us is just a very #helpless #paintball #field. Shootings happening everywhere. #Gunlaw 
",negative,data/909.jpg
2035,"RT @ForeignBaddiee: Crippled & Still Looking Good.??? 
",positive,data/2035.jpg
1685,"Blog Post: #VivaBianca #Scorned #Hot #Horny #Gorgeous #Bra #Fetish #Famous 
",positive,data/1685.jpg
4623,"RT @Pino_Gorgio: When Drake found out Meek Mill exposed him on twitter http://t.co/KiXfuhDIfr
",negative,data/4623.jpg
892,"RT @24k_extribeldh: E-girls CW��念��人ヘッダ�` Happiness�� 1 #Egirls #Happiness #COLORFULWORLD #私の画像加工嫌いじゃない人RT #�o断使用禁止 #使用?保存RT 
",positive,data/892.jpg
3265,"RT @WomanCrushPlx: nobody's perfect...except for Blake Lively 
",positive,data/3265.jpg
4917,"RT @NWSPhoenix: Temps in the low/mid 80s to start, on our way to 105 this afternoon. Only isolated showers well east of PHX this PM. http:/бн
",negative,data/4917.jpg
1983,"La vache qui rit - a cheerful Ox from a C13th copy of ibn Bakhtishu. #history 
",positive,data/1983.jpg
2079,"RT @colinmunford: @davidgboon Josh was delighted 
",positive,data/2079.jpg
3177,"Infinite Releases Intense Music Video for б░Badб▒ бн бн бн бн бн бн бн бн бнбн 
",positive,data/3177.jpg
4360,"Why are you feeling desolate? Take the quiz: http://t.co/hcJk0Td2Ad http://t.co/w6ijJfLuia
",negative,data/4360.jpg
2153,"RT @Hahosani: ?? ??????? ?????? #????_?????? ?? ????? ???? ?????? 
",neutral,data/2153.jpg
227,"?{ #girl #ana #depressed #pills #tired #sws #ptv #bands #music #cats #cuddles #raz¡­ 
",positive,data/227.jpg
2591,"RT @RealWasimPerviz: Like it or not @JohnCena has defeated some of the biggest names in @WWE history. Retweet if you agree 
",positive,data/2591.jpg
1474,"黄色と�vのお野菜マン居たら私です?ん????????1人で新木�鲂肖�のでもし��つけたら声�欷堡皮�???????? お��ししましょ?? #Crossfaith #Fear, and Loathing in Las Vegas #新木�� 
",positive,data/1474.jpg
4298,"RT @TWCNewsROC: Investigation continues on the cause of a Geneva fire that damaged a vacant house: http://t.co/OrAJeiSXdg http://t.co/6C0iB¡­
",negative,data/4298.jpg
4132,"RT @MYSADCAT: My cat is sad because he arrived in the room and found everyone talking about how his bleak outlook brings them down. http://бн
",negative,data/4132.jpg
3211,"@CPBrighton good news!! Lola came home!! Bit thin and jumpy but well and happy! Thank you so much for your help! 
",positive,data/3211.jpg
4630,"RT @OneJobOnly: A-bit-of-false-advertising-there http://t.co/DZ7aAKqXP4
",neutral,data/4630.jpg
3730,"RT @Protect_Wldlife: Please click and RT: I clicked to protect threatened #Wolves @Care2, you can too!! 
",positive,data/3730.jpg
4215,"RT @1DInfectionMNL: He has one of the most beautiful, caring hearts in the entire world. You can't fight us on this. #HarryApprecationDay h¡­
",positive,data/4215.jpg
2798,"#LePanga Sir your voice makes the game younger and energetic. Your powerful voice has touched many people's heart. ?? 
",positive,data/2798.jpg
4279,"RT @WHATAGRIER: #MyFavoriteCashMoment when Cam wanted Nash to pray with him when he cut his foot http://t.co/3oSvlpcxmx
",positive,data/4279.jpg
1480,"RT @MikeyKehoe: Feel the FEAR see HUSH @HollywoodSFF 2/22 4pm @PromoteHorror @madhouse_ent @IndieFilmTweets @IFIFFest @AlconEnt #fear http:бн 
",negative,data/1480.jpg
796,"RT @KikiLawley14: Retweet and follow for a follow/Dm from me and @RickyPDillon ? 
",positive,data/796.jpg
4021,"Me when I'm adoring myself be like http://t.co/jee89Pojc1
",positive,data/4021.jpg
2553,"There's not a lot of posing options when you're crippled. 
",positive,data/2553.jpg
4289,"Just a wee cut http://t.co/lEVpZh4eG9
",negative,data/4289.jpg
3364,"My boa rocks wit it! https://t.co/ge2I9hJvOf 
",positive,data/3364.jpg
5005,"¡°@GlobalCalgary: Calgary Slide the City participants outraged by ticket changes - http://t.co/lOUqw3sa2x #YYC http://t.co/RsIrr5y5RW¡±d
",negative,data/5005.jpg
886,"RT @MarayLiverpool: left to right: @italianclubnews minsky's @boldstcoffee and us! Early 90s, #grim! 
",negative,data/886.jpg
292,"RT @1GTurner: Last day on camp for me! Quality track session from the group. 132 x 400m from 9 athletes! #dizzy #altitudetraining 
",positive,data/292.jpg
3445,"When you're overwhelmed with responsibilities (part 2) 
",negative,data/3445.jpg
1883,"@Sia I really don't know what this look spouse to be? #Confused #TheGrammys #FashionPolice @e_FashionPolice. ? 
",negative,data/1883.jpg
4421,"RT @Junkculture: Inspired Store Revamp Features a Raised Floor Made from 25,000 Pieces of Discarded Tableware https://t.co/8Z0kP1LtDV http:бн
",negative,data/4421.jpg
3390,"RT @ovomccann: Mocked years on end for our hairstyles and lips but apparently Kylie Jenner started it lollllll 
",positive,data/3390.jpg
3652,"RT @hayleystringss: Heartbreaking moment when you realise you've got sparkling water instead of still ?? 
",negative,data/3652.jpg
1343,"#wild #kitten spotted in #blairstown #nj ? #TildeCam ?? IG > imaakim 
",positive,data/1343.jpg
817,"We are about to chat to the Fresh Prince himself, #WillSmith at the special screening of #Focus #excited 
",positive,data/817.jpg
3372,"RT @FarOutAkhtar: Congratulations @Leander and @mhingis on a clinical mixed doubles final win. 6-1. 6-1. Amazing play. #Wimbledon2015 http:бн 
",positive,data/3372.jpg
3704,"RT @mashable: Artist paints Israel's air-raid shelters to make them ""sympathetic-looking."" 
",positive,data/3704.jpg
3442,"RT @emilybatty: Wow overwhelmed with excitment from all the support. Super happy to finish with Gold at PanAm Games. Thank you every1 http:бн 
",positive,data/3442.jpg
2612,"RT @CPFC: BREAKING: #CPFC are delighted to announce the signing of Yohan Cabaye on a three-year deal. #WelcomeCabaye 
",positive,data/2612.jpg
2160,"Hammered myself again... #fitness #aching #NoPainNoGain #homegym #boom 
",positive,data/2160.jpg
4374,"RT @1DStalker: #HarryAppreciationDay he is so supportive and desperate for equality it makes my heart hurt ??????? http://t.co/YdWhijAYKp
",positive,data/4374.jpg
4938,"#VdoBuzz http://t.co/vfVqZIJu0E
",negative,data/4938.jpg
4997,"Tottenham boss Pochettino turned down opportunity to re-sign AVB outcast http://t.co/IEYm7QvWIZ http://t.co/9Z2AtY854J
",positive,data/4997.jpg
1328,"Thank you @YourSchoolGames for the Competition pack received as part of the Reward and Recognition Scheme #delighted 
",positive,data/1328.jpg
3208,"RT @jadesbowtiexx: Girlbands get judged a lot but instead of hating on each other why can't both fandoms come together and slay 
",positive,data/3208.jpg
4196,"RT @JandK_PYC: JK YouthCongress protested against BJP-PDPgovt. Dy.CM NirmalSingh effigy was burned on non allotment of AIIMS inJammu http:/бн
",negative,data/4196.jpg
2580,"RT @CoDEsportspedia: .@Epsilon_eSports.NA win Bio Lab HP 246-150 to take down @TCMGamingCOD 3-1! #SCUF40K 
",positive,data/2580.jpg
612,"RT @jaamiecurry: Still going strong 
",positive,data/612.jpg
4967,"Coach Signature Multi shoulder bag, medium, 12"", 3"", 8"", khaki and white http://t.co/AR08eHW8AO http://t.co/GEOhpzWemz
",positive,data/4967.jpg
2022,"Coming home from a crazy work night to this @hannahmilti 
",positive,data/2022.jpg
2609,"RT @neiltyson: I once showed Pluto to Pluto. He looked delighted. Or maybe that¡¯s his reaction to everything. 
",positive,data/2609.jpg
4210,"RT @Ghetto_CNN: Grandmas really don't be caring ?? http://t.co/8wykVHJoic
",negative,data/4210.jpg
1510,"Come see #NewWriting at @The_New_Theatre by author of #Forsaken @gerardlee10 runs until Sat 14. @writing_ie #Magic 
",negative,data/1510.jpg
3940,"HOT DEALS : OtterBox Defender Case for iPhone 4/4S/5/5S & Galaxy S4 Wounded Warrior Projec¡­ 
",positive,data/3940.jpg
2319,"We attached a leader swivel 
",neutral,data/2319.jpg
4420,"RT @ShaunFrankson: RT to mind people that 640,000 tons of fishing gear is discarded annually.  http://t.co/WzfTZlZwny http://t.co/67LkqB0iXL
",negative,data/4420.jpg
723,"Avoid this woman at all costs, the nastiest most vindictive troll on Twitter: 
",negative,data/723.jpg
1628,"#February #Winter #Rainy #Stormy #Windy #Tuesday #Night #Love #Happy #Positive #Passionate #Calm #Joy #Coffee ??? 
",positive,data/1628.jpg
107,"RT @RebelsSpartaCon: RT if you would stand with #Agron @DgFeuerriegel upon the sands of #Spartacon! Let voice be elevated to the Gods! http¡­ 
",positive,data/107.jpg
74,"RT @coronairene75: Beyond ecstatic that my stuff come in today, @SnowThaProduct hook it up! Thanks baby!?#wakeyagameup #productpusha http:/бн 
",positive,data/74.jpg
715,"RT @1theK: #SneakPeek PRIME: #WINNER Ep.1 LIVE! It'll be revealed on 2pm! '#COLOR_RING' vs. '#EMPTY', which song do you listen? 
",positive,data/715.jpg
1275,"#Vibrant #SS15 colours for #suiting and #jacketing in #luxury crease resistant #wool / #silk and #linen composition. 
",positive,data/1275.jpg
3828,"RT @1DCheckups: Harry getting fans wet before DFWYB and Niall getting visibly upset... Levi Stadium 7/11/15 #OTRATour 
",negative,data/3828.jpg
4742,"╔┘д╖дк╛╞дЄяЛд▀д╩дмдщ├ў╚╒дтюBПИдыд╛й`(^^) http://t.co/1K6HhPAKGZ
",positive,data/4742.jpg
4640,"#ashverse http://t¡­
",negative,data/4640.jpg
4178,"Black blotched Triggerfish - by Louise Humpington http://t.co/eZtC5LK8zz has over 1000 Live¡­ http://t.co/OqdwVaTzMZ http://t.co/gBpYMz9Z0Y
",positive,data/4178.jpg
4602,"RT @ImLizzieM: #TodaysKidsWillNeverKnow the most disgusting, evil, horrible lying lip syncer Paolo Valisari http://t.co/Dit44uMCKP
",negative,data/4602.jpg
1652,"#February #Winter #Rainy #Stormy #Windy #Tuesday #Night #Love #Happy #Positive #Passionate #Calm #Joy #Fun #Coffee??? 
",positive,data/1652.jpg
3672,"Modigliani's birthday today. When I was 12 I painted a copy of this one @CourtauldGall. My mother was a bit startled! 
",positive,data/3672.jpg
4067,"RT @cl_schneider: Heroes aren't born. They're beaten, betrayed, tortured, enslaved... #fantasy #IFNRTG http://t.co/YZe37zErl5 http://t.co/G¡­
",negative,data/4067.jpg
620,"Harshad's second Missionn ? @har1603 what did you do??? #appalled 
",positive,data/620.jpg
714,"RT @AmbGinaAW: #Valletta is vibrant this evening! #Carnival #DowntimeinMalta 
",positive,data/714.jpg
4278,"Hot Deals : http://t.co/LAYgLhD279 #3221 1.5 CT Simulated Round Cut Engagement Bridal Ring Band set 14k White Gol¡­ http://t.co/XZrwxHWi16
",positive,data/4278.jpg
1146,"RT @alancrone: #Wild #Wednesday from the @TulsaZoo this AM @Newson6 with @LT6ITM 
",positive,data/1146.jpg
2850,"RT @Toronto: Whether you're excited or exasperated, it's time for the @TO2015 Games. Enjoy them. Be positive. Let our city shine! 
",positive,data/2850.jpg
2361,"Heinz spectacularly miss the point over anti-dad accusations. #dadsareparentstoo 
",neutral,data/2361.jpg
427,"Gmail Support & Help :-https://t.co/GQhdp3vzKz 
",positive,data/427.jpg
4265,"100 MILLION animals POISONED BURNED CRIPPLED in US labs each year. SO WRONG! http://t.co/Dp25lRT8hh via @LIONS4Mercy  #BanVivisection
",negative,data/4265.jpg
4227,"表��を入稿いたしました。表���}?デザインはタケムラ��にお��いいたしました。タイトル部分は箔押しとなっております。 http://t.co/NFKM…
",positive,data/4227.jpg
4489,"RT @JodiAlbertDaily: #HappyBirthdayJodiAlbert To a lady who's a doting mother, a loving wife, the best sister and a role model to many! ? h¡­
",positive,data/4489.jpg
1265,"#Fear... in #blackandwhite , #photo by @pdejphotography 
",negative,data/1265.jpg
1696,"RT @Treasuremakeup: Lead a colourful life #colour #INtense #pigment #powder #eyeshadow #makeup #mehronmakeup #mehronuk 
",positive,data/1696.jpg
399,"RT @LeGourmetGirls: Sublime Sachertorte Dark Chocolate Jaffa jovial joy on a plate-Chic-Ragous delight #Foodporn htt¡­ 
",positive,data/399.jpg
141,"RT @firryasin: During My Warm Up Set Mysterious World Pre-Party Presents Jordan Suckley #TechnoBoy #DAMAGED 
",positive,data/141.jpg
3607,"Mexican Weekend Villa with Minimalistic Decorated Small Garden 
",positive,data/3607.jpg
845,"#happy #black #white #bedroom #selfie . #just #finished #homework . by brendan_de_faria 
",positive,data/845.jpg
624,"This birthday card is amazing. Am stumped on letters U, V, W, Y and Z though. 
",positive,data/624.jpg
1745,"RT @LonerW0lf: Involution: Inside ... - #Abnormal #Courage #Deviants #Eccentricity #Normal #Outcast 
",positive,data/1745.jpg
1382,"Boom. So. Flippin. Pumped. #Devoted 
",positive,data/1382.jpg
4679,"Finished trade with arcticexplorer http://t.co/C57OxQJ8HY
",positive,data/4679.jpg
1750,"RT @aatessex: Are you #passionate about #AAT? We need you on the #branch #committee! Great experience on CV! PM me! @YourAAT 
",positive,data/1750.jpg
3829,"RT @1Dfau_au: Harry upset about a pregnant lady leaving the show & Liam wanted her to call the baby Liam 11/7/15 
",neutral,data/3829.jpg
4118,"新宿御苑ROCK in BAR BLACK �Wの全て　ココでしか生きるのを�Sされないと思う、だから今は�曰冥稳铡─馈⒉・撙胜�ら�驻螭扦搿�そんなに俺は��いんだね http://t.co/1USTbKLOKx
",positive,data/4118.jpg
4028,"1950. http://t.co/wpbcov65Ks
",positive,data/4028.jpg
3726,"RT @alinashigri: Terror-stricken city at 11:30 in the night 
",negative,data/3726.jpg
3756,"RT @MOHaenig: Rock or Bust? K?nnte sich um eine rhetorische Frage handeln bei @acdc ... #thunderstruck #Gelsenkirchen 
",positive,data/3756.jpg
5024,"RT @TheeHusbands: LOUIS IS SO TINY OMG http://t.co/qfTBg1l1Xy
",positive,data/5024.jpg
4685,"Cay Moore illustrating a flawed system with district leaders at the NISD Leadership Retreat. http://t.co/04Ww59zt5v
",negative,data/4685.jpg
45,"RT @TheBucktList: Bora Bora ?? 
",positive,data/45.jpg
4191,".@SageUK buoyant after Q3 growth http://t.co/0aIs121R00 http://t.co/mraBvbcGXq
",negative,data/4191.jpg
256,"Books piling up ... so much pressure and gleeful anticipation. 
",positive,data/256.jpg
4891,"RT @kidswontknow: #TodaysKidsWillNeverKnow the most intense moment of the 21st Century http://t.co/YfLaenQ21J
",positive,data/4891.jpg
4583,"RT @AlexCruz0: ""Meek Mill vs Drake"".. Meanwhile, Chris Brown has no chill ??? http://t.co/QXayTWKlyS
",positive,data/4583.jpg
261,"RT @KiM_96I: §³ §Õ§ß§Ö§Þ §ã§Ó§ñ§ä§à§Ô§à §Ó§Ñ§Ý§Ö§ß§ä§Ú§ß§Ñ §Ó§ã§Ö§ç §á§â§Ñ§Ù§Õ§ß§å§ð§ë§Ú§Û §ã §Ú§ß§Ö§ä§à§Þ. §¯§å §Ú§Ý§Ú §ã §á§Ñ§â§à§Û. 
",positive,data/261.jpg
2848,"Solved the tricky issue of Wisden storage in new house. Exasperated wife not pictured. #malesolutions #cricket 
",negative,data/2848.jpg
1206,"#vida #life #forca #strong #viva #live #love #fr¡­ 
",positive,data/1206.jpg
369,"My sister who's in Drankenstein prison 2day tchg entrepreneurship to break the cycle of poverty for men in S.Africa! 
",positive,data/369.jpg
4656,"土曜 日曜祭りだから台�L来るな? http://t.co/slM5xaVanR
",positive,data/4656.jpg
1274,"Loving the #neon colours at the moment! What's your favourite?!? #orange #vibrant #colour бн 
",positive,data/1274.jpg
664,"RT @Nero: THE WACKY WORLD OF WU: The Tortured History of #GamerGate's Self-Styled Feminist Martyr 
",negative,data/664.jpg
782,"#cpr - Odds are, you're doing CPR wrong! 
",negative,data/782.jpg
2791,"RT HoldThisBeer: Hold my beer while I do a sweet lap in this almost empty pool 
",positive,data/2791.jpg
4516,"ELATED my #MichelleAlexandraPhotography #testshoot from #RosseveltIsland is out! #plusmodel https://t.co/NUSMzPXHYy http://t.co/F1pIVJlLvC
",positive,data/4516.jpg
4677,"RT @bluembombo: Just finished treating my hair with the @ruutoshair scalp magic kit. It balances your  hair and scalp PH???? http://t.co/cj¡­
",positive,data/4677.jpg
1175,"#colorsplash_bw #zealous Meditation #facile - mp3 pour mediter: Collection De 10 MP3 Po 
",positive,data/1175.jpg
3358,"RT @Elizete_11: .@focusonline Pls sign petition no joy for dogs on dog farms #StopBoknal2015 UK 2014 
",negative,data/3358.jpg
1170,"At -- #2014 #tesla #teslas #models #wrecked #totaled #smashed #smashedcar #wreckedcar #air¡­ 
",positive,data/1170.jpg
2103,"Going insanely crazy ..#crazy #muscle #Wolverine #ripped 
",positive,data/2103.jpg
2952,"Why do you get flustered so much? Take the quiz: 
",positive,data/2952.jpg
885,"@GrimsToyShow I so getting this Pre-Order using discount code #GRIM to save 10% 
",positive,data/885.jpg
2738,"#CITIZENSOFHUMANITY Women's #Daisy #Distressed #Relaxed #Tapered Leg Size 30 #Jeans via @eBay 
",neutral,data/2738.jpg
1923,"Surf taco to mend my broken heart? 
",positive,data/1923.jpg
798,"RT @oltre_misura: Noi e la Giulia: la clip dedicata a Claudio Amendola 
",positive,data/798.jpg
2100,"LOOK AT THESE STUNNING PHOTOS OF A DESERTED NYC IN THE... https://t.co/ZLzEDGGFRD 
",negative,data/2100.jpg
3825,"Why do you get upset so much? Take the quiz: 
",negative,data/3825.jpg
219,"Finished foundry. Now I just need safety gear, and I'll be popping out aluminum biscuits f¡­ 
",neutral,data/219.jpg
3661,"The nun relates a spiteful accident about husband and wife. 
",negative,data/3661.jpg
523,"RT @globalnews: .@allisonvglobal on rejected flags (Images via globalnews1 @Snapchat) #flagday #Flag50 
",positive,data/523.jpg
4872,"http://t.co/B8yxwe7ldZ http:бн
",positive,data/4872.jpg
1423,"Only 6 months until 5SOS performs at @ThePavilion_TX !!!! #RockOutWithYourSocksOut #Ecstatic #Pumped ????? 
",positive,data/1423.jpg
3521,"@taylorswift13 How did you let this kitten get ridiculed - it is still so cute and sweet - I want this sweet kitten 
",positive,data/3521.jpg
869,"This is a very Manchester sky! #gloomy 
",negative,data/869.jpg
779,"#broken #flat #noedges #gram #grain 
",neutral,data/779.jpg
4481,"Man Dupes London Returnee Of N40m After Claiming He Has Link To David Mark?(Photo) http://t.co/9NKLzjIcys http://t.co/wgGurqqvkX
",positive,data/4481.jpg
3169,"Trashman Fired After Throwing Injured Dog Into Back of Garbage Truck - 
",negative,data/3169.jpg
1093,"#Repost @hebashunbo @nourzen_ @thefourfatladies beautiful necklace #turned #bracelet multifunctional design 
",positive,data/1093.jpg
3699,"I'm genuinely stunned to find out there were that many people behind us in the front row, I had no idea 
",negative,data/3699.jpg
406,"RT @luxury__travel: A light-hearted look at the top 5 luxury travel trends for 2015 
",positive,data/406.jpg
1555,"RT @nikita1372: May these smiles never fade <3 #deepveer #happiness 
",positive,data/1555.jpg
831,"RT @Julie_Garmon: A Secret Place in My Heart #fear #amwriting #Trinity #prayer 
",positive,data/831.jpg
5068,"#Brazzers #Exclusive Reeling from the mysterious disappearance of their dear... http://t.co/55d2BOKD2G #VIDEO http://t.co/3g6PW0mncZ
",negative,data/5068.jpg
2651,"?Buster is still missing..Appleby Magna,Leics.....owners are desperate..please retweet..thank you? 
",negative,data/2651.jpg
3183,"RT @gerfingerpoken: (IBD) Hillary's Intimidation Of #Benghazi Whistle Blower Gregory Hicks - - 
",negative,data/3183.jpg
4480,"RT @alexis_hannen: My parents won't let me get up because I'm so dizzy and I'm in pain?? http://t.co/FX2Wz8PB1s
",negative,data/4480.jpg
5109,"Man Got Fat-Shamed Online, Here's How One Girl Responded! http://t.co/MuabzQHISd http://t.co/Fuy7EW0TTB
",positive,data/5109.jpg
3782,"RT @moorehn: Agh! RT @dodo: Dallas flood leaves ""river monster"" trapped in fence 
",negative,data/3782.jpg
1844,"Wake Forest has beaten (2) Virginia as recently as 2013, could there be an upset today? ? 
",positive,data/1844.jpg
721,"RT @manuel8864: @TherealRVD Found out my autographed slurpee cup was faded after years in the window sill. #devastated 
",positive,data/721.jpg
1194,"Meet Sir Button available #Compassionate #Adoption #Montreal https://t.co/OAcT2mj6du 
",positive,data/1194.jpg
1681,"@amellywood Still takes my breath away. #intense 
",negative,data/1681.jpg
4057,"Barren Woman Arrested For Kidnapping 5 Year Old Boy -  http://t.co/6FQgAnrt8e http://t.co/ntVfECQcs6
",negative,data/4057.jpg
1117,"#plastic #workshop #Loughborough #uni #pink #sad #art #juxtaposition #bright #vibrant 
",negative,data/1117.jpg
1266,"#Urbex #Asylum #grime #discarded #forgotten #abandoned #junk #Urbex_Extreme #Urbex_supreme #28DaysLater 
",negative,data/1266.jpg
914,"Team Surprise are paying a good old visit to the @PrinceAlbertSW for some old fashioned wine tasting. #Excited 
",positive,data/914.jpg
3929,"So perfect so #Worshipful ""@AliceSkary: Just a reminder that my feet are perfect. ;) 
",positive,data/3929.jpg
2119,"How Carlos Vald¨¦s destroyed his Philadelphia Union legacy #Philadelphia #News 
",negative,data/2119.jpg
3860,"RT @zac_skinner1: Happy Birthday Em, in love with your vibrant personality and the crazy misadventures we have. See ya soon ???? 
",positive,data/3860.jpg
1236,"#Thrilled 2 participate N the annual OB/GYN Symposium Of #PalmSprings by @desertregional organized #DrMaherAbdallah 
",positive,data/1236.jpg
5089,"RT @LindaBauld: This is poor taste @TC_BMJ @MaloneRuth. Any approach people choose to stop smoking should be supported not ridiculed http:/бн
",negative,data/5089.jpg
672,".@DailyMirror Tortured animals believed 2 taste better before killed due 2 adrenaline released in body #StopYuLinFest 
",negative,data/672.jpg
2070,"RT @BritCits: Mum looks dejected at spending Valentine's Day apart from husband and father of her two kids. #HeartsApart 
",negative,data/2070.jpg
3881,"All those guys just got washed #funrun2 #James #CarlFr3drik #fatima11 ??? 
",positive,data/3881.jpg
3640,"4 pcs Faux Pearl Flower Diamante Sparkling Flower Rhinestone Button 1 inch 
",positive,data/3640.jpg
46,"RT @Lexxinnn: Meek done set it off with this one ??? 
",neutral,data/46.jpg
1375,"@AVFCBlog @oldmansaid @JackWoodwardAV @StanCollymore @avfcforums #worried #avfc #utv 
",negative,data/1375.jpg
101,"Just when you thought you'd seen everything! .... #ParkingSpace #Lanzarote #ItsNOTtaxed #zimmer #oldpeople #alarmed ? 
",positive,data/101.jpg
450,"RT @anasbutterfly99: Not thin enough. Not smart enough. Not tall enough. Just not good enough. #depression #ana #anamia 
",negative,data/450.jpg
3063,"n?o conseguimos resistir a fazer umas compras para a nossa cole??o e isto иж apenas o que eu trouxe para casa 
",neutral,data/3063.jpg
1572,"@mzansiplates not sure how to caption this... #horrified 
",negative,data/1572.jpg
702,"RT @Arthur_twi: §Á §ã§Ý§í§ê§å §ï§ä§à§ä §Ù§Ý§à§Ò§ß§í§Û §ã§Þ§Ö§ç §Ó §Ô§à§Ý§à§Ó§Ö... 
",positive,data/702.jpg
2710,"RT @dontlivesmall: The power of yoga to reframe disordered thinking! #yoga #edrecovery #eatingdisorders @cakespy htt¡­ 
",neutral,data/2710.jpg
1998,"RT @BronteOldham: Such a breathtaking show! #MarilynForeverBlonde? Forever cherishing our meet & greet & my autographs.?@sunnythompson http¡­ 
",positive,data/1998.jpg
3905,"EFFANBEE DOLL ~ WIZARD OF OZ ~ ""WICKED WITCH"" ~ 1169 
",negative,data/3905.jpg
2498,"RT @GemmaAnneStyles: Happy birthday @Michael5SOS you cheerful little elf ??? 
",positive,data/2498.jpg
2690,"RT @britishmuseum: Torres Strait Islander artist Angela Torenbeek made this basket from discarded nets #NAIDOC http:бн 
",negative,data/2690.jpg
1978,"RT @TriIlTweets: but first, let me take a selfie 
",negative,data/1978.jpg
2757,"David Beckham posted the CUTEST birthday tribute to his best girl 
",positive,data/2757.jpg
5091,"#TeenChoice #ChoiceInternationalArtist @5SOS h¡­
",positive,data/5091.jpg
3737,"Thrilled to buy a ticket for the concert of the legendary violinist Itzhak Perlman! One of the bonus living in London 
",positive,data/3737.jpg
2031,"RT @Stitch_Head: @ASU_Baseball's celebration was so miraculous, a crippled boy tossed his crutches & ran amok. Be a witness here: 
",positive,data/2031.jpg
704,"RT @Y0ungWarl0ck: Honey, you should see me in a crown. #MerthurValentines 
",positive,data/704.jpg
451,"RT @PLTC_PastLives: Warning: Disturbing video but needs attention! #Dogs #beaten to death for #leather. #abuse https://t.co/8QgXBXzuLq http¡­ 
",negative,data/451.jpg
1492,"#Explicit #Finished: Check out this cool episode: https://t.co/ibhBTqTyT2 by @SleepyCabin 
",negative,data/1492.jpg
4609,"Naughty sweetie uses her feet to get sher man excited #camshows #boobies #tits http://t.co/6Ahd4QNw8P http://t.co/KZuQraxnpI
",positive,data/4609.jpg
3681,"RT @motionshairUK: This weekend we want to celebrate the success of a strong and super talented woman! Go girl! #serenawilliams ?? 
",positive,data/3681.jpg
1695,"To walk out of work? people with limited minds and draconian ideas! 180 characters doesn't cut it! #Seething 
",negative,data/1695.jpg
3626,"thank u mac mineralise skin finish in soft and glow I am truly soft and glo 
",positive,data/3626.jpg
1403,"Looking forward to #Disgraced by Ayad Akhtar! Monday and tuesday are already sold out! 
",negative,data/1403.jpg
1141,"RT @GreenwichFlower: Valentines for the not so ordinary. #wild #love #Greenwich 
",positive,data/1141.jpg
3869,"@Vindictive_tK wait where u at? i still cant see u #kappa 
",neutral,data/3869.jpg
4451,"Why do you get distressed so much? Take the quiz: http://t.co/pl5ISMAwoL http://t.co/GgMx1F3vKq
",positive,data/4451.jpg
3723,"Some are sick, some dying, & all are terrified. #NotOurs 
",negative,data/3723.jpg
1250,"RT @billymantra: I feel for his #tortured soul . Where was his support, yes hindsight is a perfect #science but cannot determine guilt http¡­ 
",negative,data/1250.jpg
1981,"@FinallyMario Mario Fantastico wish our postman was this cheerful :-) 
",positive,data/1981.jpg
2675,"RT @rrt00004: The origin of American economic oppression can be traced back to the creation of a monetary monster in 1913 #Devalued 
",negative,data/2675.jpg
3901,"#Kindle #Erotica >> ""Wicked Ties"" 
",negative,data/3901.jpg
1209,"RT @Jemsky_x: Do you have compassion? #compassion #Compassionate #animalsarecool #animalsaregreat #AnimalLiberation #animal #vegan 
",positive,data/1209.jpg
2770,"RT @NovakFanClub: ""All team is very ecstatic"" @TheBorisBecker on Live @ Wimbledon 
",positive,data/2770.jpg
648,"RT @lendunne: Thrilled that @ElivarSport is sponsoring the upcoming @220Triathlon Awards on March 1 at @Sandownpark 
",neutral,data/648.jpg
897,"RT @Duaa_Zahi: ""@benkubassek: Today's Be Attitude ""BE BALANCED"" #lifebalance #burnout #stress #happiness 
",positive,data/897.jpg
4905,"RT @gerfingerpoken: (IBD) Hillary's Intimidation Of #Benghazi Whistle Blower Gregory Hicks -  http://t.co/vWxxL2GTEQ  - http://t.co/j89wAY9бн
",negative,data/4905.jpg
28,"RT @Beltrew: Enthusiastic hello from the kids of Zarqa #Jordan-a poor area where many of the country's extremists come from 
",positive,data/28.jpg
2376,"RT @IGN: Here's the exclusive Jim Lee #Batman figure that people are fighting for #ControlSDCC #SDCC 
",positive,data/2376.jpg
2615,"RT @DerekBrunson: Doing dumb stuff has a price to pay??????? 
",neutral,data/2615.jpg
3770,"RT @AEJKhalil: Thousands of Detainees are tortured to death by Assad Regime #Syria #SaveTheRest 
",negative,data/3770.jpg
308,"RT @GarthCripps: Migrant #traditionalfishers living on the edge, Nosy Manandra, #Barren Isles, #Madagascar 
",positive,data/308.jpg
